Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
-8.537050255936744908e-03,2.430932129680372782e+02,-1.134849592035527821e-02,2.320176077661722375e-02,2.086894109940568356e-02,1.296833580067345792e+01,-3.276231638271228513e-03,6.580393317286034605e-03
1.233189084346893866e-02,2.560615487687107361e+02,-1.462472755862650672e-02,2.978215409390325835e-02,-1.849069465648773766e-02,1.301328817119838277e+01,-3.275229165336079190e-03,6.577496849287760294e-03
-6.158803813018799006e-03,2.690748369399091189e+02,-1.789995672396258591e-02,3.635965094319101865e-02,-8.508795659329710173e-03,1.309153075486551643e+01,-3.298035386380328282e-03,6.623105783370795974e-03
-1.466759947234850918e-02,2.821663676947746353e+02,-2.119799211034291420e-02,4.298275672656181462e-02,-2.604150678976521749e-02,1.317297821597571783e+01,-3.393613627144579509e-03,6.813453360196987385e-03
-4.070910626211372840e-02,2.953393459107503531e+02,-2.459160573748749370e-02,4.979621008675880200e-02,4.047056412882831661e-02,1.342679381438711061e+01,-3.921062816478755597e-03,7.870900322790884418e-03
-2.385421332854087320e-04,3.087661397251374638e+02,-2.851266855396624930e-02,5.766711040954968642e-02,-2.262327067799135491e-02,1.346489888133157820e+01,-3.950577823168200525e-03,7.928733427247099119e-03
-2.286181281127676324e-02,3.222310386064690420e+02,-3.246324637713444983e-02,6.559584383679678554e-02,-3.841965135113208085e-03,1.356270373434830390e+01,-3.985691237055187519e-03,7.999284066644185565e-03
-2.670377794638997132e-02,3.357937423408173458e+02,-3.644893761418963735e-02,7.359512790344097111e-02,-5.284599291990356440e-04,1.364649941539749989e+01,-4.019807186253596121e-03,8.067804439089165669e-03
-2.723223787558900696e-02,3.494402417562148457e+02,-4.046874480044323347e-02,8.166293234253013678e-02,-1.171266818983190960e-03,1.372727459843895303e+01,-4.054492931554784518e-03,8.137409453988775354e-03
-2.840350469457219793e-02,3.631675163546537988e+02,-4.452323773199801799e-02,8.980034179651891213e-02,-1.481329580618054587e-01,1.382757863339105597e+01,-4.428205173008015194e-03,8.878755071718480441e-03
-1.765364627563776601e-01,3.769950949880448547e+02,-4.895144290500603318e-02,9.867909686823739257e-02,1.757318326564076827e-01,1.432510884089828096e+01,-5.170852255622596094e-03,1.037414647540996215e-02
-8.046300999699761711e-04,3.913202038289431357e+02,-5.412229516062862927e-02,1.090532433436473547e-01,-4.818049966539145190e-02,1.427616475823253950e+01,-5.218872823505041336e-03,1.046654546002523389e-02
-4.898512976536142927e-02,4.055963685871756752e+02,-5.934116798413367061e-02,1.195197888036725886e-01,-1.304607823602667999e-02,1.440207053303100793e+01,-5.283721629180705703e-03,1.059651255743671028e-02
-6.203120800138810925e-02,4.199984391202066831e+02,-6.462488961331437631e-02,1.301163013611092989e-01,-1.453802167526667688e-01,1.450881120418102910e+01,-5.612434470487356886e-03,1.124768054352462410e-02
-2.074114247540548850e-01,4.345072503243877122e+02,-7.023732408380173320e-02,1.413639819046339230e-01,1.962024060073032372e-01,1.564503475404427491e+01,-8.218677982062938536e-03,1.647376586764257023e-02
-1.120901874675163737e-02,4.501522850784319871e+02,-7.845600206586467174e-02,1.578377477722764932e-01,-1.498224653800399875e-01,1.552771675593402279e+01,-8.340747543662319075e-03,1.670727140053623883e-02
-1.610314841267916353e-01,4.656800018343660099e+02,-8.679674960952699081e-02,1.745450191728127320e-01,9.825361636372219321e-02,4.022737326846993255e+00,-2.138138559495073032e-03,4.285426803740055579e-03
-6.277786776306944205e-02,4.697027391612130032e+02,-8.893488816902206384e-02,1.788304459765527876e-01,6.239950823402894836e-02,1.517579528763008057e+00,-8.012102271998250425e-04,1.606405278504446921e-03
-3.783595290404937459e-04,4.712203186899760112e+02,-8.973609839622188888e-02,1.804368512550572345e-01,4.236522519975513545e-04,5.546576236504847657e-01,-2.991201624830269745e-04,5.995191549341971626e-04
4.529272295705760184e-05,4.717749763136264960e+02,-9.003521855870491586e-02,1.810363704099914317e-01,-6.519992697813736761e-05,8.315703677101851099e-01,-4.488806970200515112e-04,8.996687120265411952e-04
-1.990720402107977254e-05,4.726065466813366811e+02,-9.048409925572496737e-02,1.819360391220179729e-01,1.627186277704164774e-05,3.119307290676829325e-01,-1.684491145794303479e-04,3.376043238186576811e-04
-3.635341244038124800e-06,4.729184774104043640e+02,-9.065254837030439772e-02,1.822736434458366306e-01,3.634896471913298592e-06,2.407705476406363232e-02,-3.263022113619840070e-08,1.192149942097486814e-07
-4.447721248259990020e-10,4.729425544651684277e+02,-9.065258100052553392e-02,1.822737626608308403e-01,5.509886685193895585e-10,9.035929724689140130e-03,-1.305208870150398326e-08,3.973832832238066715e-08
1.062165436933905177e-10,4.729515903948931168e+02,-9.065259405261423542e-02,1.822738023991591627e-01,8.205827082723041977e-14,1.355787002228225901e-02,-1.305208900681531503e-08,6.954207060205774837e-08
1.062986019642177482e-10,4.729651482649153991e+02,-9.065260710470324224e-02,1.822738719412297648e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
